"","facebook_S_alphas","facebook_S_gammas","facebook_S_thetas","newsletter_alphas","newsletter_gammas","newsletter_thetas","ooh_S_alphas","ooh_S_gammas","ooh_S_thetas","print_S_alphas","print_S_gammas","print_S_thetas","search_S_alphas","search_S_gammas","search_S_thetas","tv_S_alphas","tv_S_gammas","tv_S_thetas","train_size","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","pos","Elapsed","ElapsedAccum","solID","trial","iterNG","iterPar","iterations","coef0","mape.qt10","robynPareto","error_score","cluster","top_sol"
"39",1.279555,0.7761463,0.2704263,1.921575,0.7047939,0.1568596,0.52673175,0.9721099,0.2684473,1.4713025,0.7514454,0.3829948,2.8768875,0.6397184,0.2184789,2.3429925,0.7019386,0.704282,0.655358,0.934535221214882,0.77944576095022,0.958989518832255,0.0585168629962957,0.570253190639366,0.262487503644484,0.570253190639366,0.423646658222117,0.775202410531297,52277.6899188321,0.000698433,65481090.2533626,1e-04,1,0.108897924423218,187.59054517746,"3_110_6",3,110,6,1641,FALSE,TRUE,7,0.121727450444275,3,FALSE
"40",1.24441,0.305438062,0.2154069,1.173325,0.31906639,0.2741428,0.57086,0.6113971,0.2106103,1.5778475,0.5831738,0.399967,2.9814475,0.5389009,0.1794672,2.324545,0.6212027,0.713201,0.6582227,0.939443499768984,0.773367732252123,0.973920606599865,0.0562804508442831,0.572156638024776,0.221647390516169,0.572156638024776,0.394088002599335,0.868488192831726,20874.9209646494,0.000218815,65481090.2533626,1e-04,1,0.109040975570679,188.137159109116,"3_110_11",3,110,11,1646,FALSE,TRUE,6,0.10837127007459,3,FALSE
"41",1.3994375,0.4359008,0.2472399,2.5793925,0.34209653,0.1819264,0.52539675,0.8449101,0.11576197,0.53017675,0.8545946,0.3758368,2.38862,0.8096567,0.1825017,2.386995,0.5785552,0.699859,0.655094,0.931531813126688,0.779877862364503,0.952094348618086,0.0598441354878701,0.569694307669136,0.283696890089981,0.569694307669136,0.524282787695922,0.715632170015839,67243.991711269,0.000927015,65481090.2533626,1e-04,1,0.101032018661499,188.244181156158,"3_110_12",3,110,12,1647,FALSE,TRUE,7,0.166272988940612,1,FALSE
"42",1.292895,0.7879476,0.248733,2.2660075,0.5709875,0.1796536,0.5567995,0.4190938,0.3970144,2.5080575,0.4402961,0.3937636,2.9102925,0.619991,0.2061045,2.526095,0.5603503,0.72059,0.651647,0.933017823194797,0.779530780035811,0.959887159182177,0.0592483025408935,0.57468340693206,0.27472333341425,0.57468340693206,0.365292766233027,0.778511093704462,59569.4587283627,0.000809801,65481090.2533626,1e-04,1,0.107268095016479,188.463791131973,"3_110_14",3,110,14,1649,FALSE,TRUE,4,0.0962169098786295,2,FALSE
"43",1.2300625,0.32422301,0.1261779,1.122035,0.4876588,0.2785174,0.621745,0.7628134,0.3826339,1.1599675,0.8601533,0.3848527,2.4533475,0.9216364,0.2119692,2.573645,0.5508751,0.7183115,0.6575813,0.937327718684714,0.772264183787328,0.967478792751575,0.057255199947013,0.5735479575923,0.247512541377963,0.5735479575923,0.374891036749721,0.83210316860747,35317.2299963052,0.000439394,65481090.2533626,1e-04,1,0.0997560024261475,188.56906414032,"3_110_15",3,110,15,1650,FALSE,TRUE,4,0.100099628648078,3,FALSE
"44",1.2753725,0.4848098,0.2140572,1.3870675,0.412903,0.1830244,0.60065475,0.8765235,0.3591895,1.332145,0.8606342,0.3852184,2.6111525,0.7795231,0.2216145,2.819025,0.6332896,0.705467,0.6563699,0.934054430950868,0.773853591783375,0.960935806694709,0.0587313513890619,0.571543007609765,0.271270963570263,0.571543007609765,0.413146262658945,0.773391039266867,55294.8222953854,0.000744514,65481090.2533626,1e-04,1,0.109694004058838,188.717541217804,"3_111_1",3,111,1,1651,FALSE,TRUE,7,0.117201286800847,3,FALSE
"45",1.196875,0.4576799,0.2304321,1.46637,0.32810584,0.11832376,0.518129325,0.8002907,0.3530551,0.9910925,0.5079833,0.3977608,2.14289,0.5060779,0.2109969,2.4170325,0.5154586,0.713782,0.655904,0.935116956349391,0.773160706495905,0.96976826605863,0.0582562856413226,0.578321265694304,0.225368248045922,0.578321265694304,0.359137690332129,0.795962065288063,44773.8490672961,0.000583826,65481090.2533626,1e-04,1,0.101356983184814,188.930631160736,"3_111_3",3,111,3,1653,FALSE,TRUE,7,0.092967168550204,2,FALSE
"46",1.203415,0.34251807,0.2618109,0.9589825,0.304111863,0.2473084,0.56253725,0.8456927,0.3387991,1.03923,0.5193254,0.395296,2.4796525,0.597129,0.1811739,2.4714975,0.4865731,0.7241775,0.6593831,0.939477409782057,0.769093360634795,0.975508625821212,0.0562646908675298,0.577526981597442,0.214793164595036,0.577526981597442,0.336416846184832,0.857963752102781,20212.0566999801,0.000208691,65481090.2533626,1e-04,1,0.106843948364258,189.043221235275,"3_111_4",3,111,4,1654,FALSE,TRUE,3,0.0828733807853081,2,FALSE
"47",1.26653,0.5433319,0.278292,0.9638275,0.3707476,0.2180482,0.51582455,0.7685317,0.3098341,2.3608375,0.7579169,0.3811858,2.3894775,0.9540856,0.1879116,2.66585,0.4989456,0.7145385,0.6571013,0.93832205253117,0.774097670014741,0.968654070519966,0.0567991897169956,0.571234493164318,0.242998982984914,0.571234493164318,0.36662927410129,0.841823710115295,34658.4251532488,0.000429332,65481090.2533626,1e-04,1,0.107939958572388,189.810435056686,"3_111_11",3,111,11,1661,FALSE,TRUE,3,0.0964155444433531,2,FALSE
"48",1.27887,0.6243415,0.0909189,2.3783625,0.4828281,0.1782895,0.51896295,0.7898523,0.1977607,1.5646925,0.6197544,0.3306346,2.3787775,0.971811,0.2102577,2.443175,0.5526377,0.7138535,0.6555086,0.940150966160823,0.776048402314067,0.967755554626692,0.0559507298129689,0.5746284202891,0.232749445916433,0.5746284202891,0.378756292536081,0.900682135910934,18581.7406005861,0.000183791,65481090.2533626,1e-04,1,0.11493182182312,190.761639118195,"3_112_4",3,112,4,1669,FALSE,TRUE,5,0.10167539881845,5,FALSE
"49",1.260755,0.49201,0.1113924,1.218145,0.3840147,0.370723,0.5025992,0.7881933,0.1948366,1.6343025,0.534745,0.3813226,2.591495,0.9083217,0.1914966,2.6753375,0.4853369,0.715901,0.6557021,0.93751705977154,0.778705155776428,0.96023137545596,0.0571686468346558,0.571209822710301,0.258482702360743,0.571209822710301,0.412028448541364,21.256297691833,32874.3093543578,0.000402083,65481090.2533626,1e-04,1,0.105103015899658,192.305156230927,"3_113_2",3,113,2,1682,FALSE,TRUE,6,0.116701571230234,3,FALSE
"50",1.203415,0.34251807,0.2618109,0.9589825,0.304111863,0.2473084,0.56253725,0.8456927,0.3387991,1.03923,0.8237498,0.3905029,2.9045175,0.4211686,0.181005,2.65501,0.5282686,0.7241775,0.6593831,0.93938322207431,0.768606402095119,0.977111972576525,0.0563084545435548,0.578135633605582,0.207643366978005,0.578135633605582,0.317479065879285,3.25615376193617,20212.0566999801,0.000208691,65481090.2533626,1e-04,1,0.114771842956543,192.534073114395,"3_113_4",3,113,4,1684,FALSE,TRUE,4,0.0744787691599543,5,FALSE
"51",1.3133875,0.5586605,0.2286195,1.148865,0.32161642,0.339589,0.52179275,0.975542,0.2753077,2.644375,0.9563543,0.3811858,2.3894775,0.9540856,0.1879116,2.66585,0.4989456,0.7145385,0.6571013,0.938960390604404,0.772911904487104,0.969426730352278,0.0565045026657633,0.572731741199594,0.239985401035054,0.572731741199594,0.391135586012615,26.5019303694007,34658.4251532488,0.000429332,65481090.2533626,1e-04,1,0.106323003768921,193.321188211441,"3_113_11",3,113,11,1691,FALSE,TRUE,6,0.107417645964221,2,FALSE
"52",1.2825375,0.8664288,0.2769588,1.092865,0.6418338,0.3619303,0.539362,0.6778558,0.3538564,2.86248,0.4803235,0.3883939,2.528465,0.4352582,0.167022,2.27616,0.6352083,0.7142635,0.651113,0.936959999439618,0.778946214639818,0.975182528473857,0.0574783626152822,0.575444777714811,0.216088972055443,0.575444777714811,0.317386070967304,43.3538942419033,33328.5717277552,0.000409021,65481090.2533626,1e-04,1,0.102924823760986,193.546800136566,"3_113_13",3,113,13,1693,FALSE,TRUE,2,0.0753607968242395,2,FALSE
"53",1.300045,0.6462431,0.2430912,1.92938,0.5129617,0.3625771,0.66689125,0.7187547,0.2288275,0.9056325,0.9785408,0.3803065,2.81562,0.8324942,0.1869429,2.91388,0.595603,0.7157415,0.6501929,0.935216686656449,0.785348430375213,0.945460684592443,0.0582676981648465,0.567050462857201,0.32033816136028,0.567050462857201,0.476192685086558,0.801410894837717,43484.8517561005,0.000564139,65481090.2533626,1e-04,1,0.106299877166748,193.922332048416,"3_114_1",3,114,1,1696,FALSE,TRUE,2,0.14556620278409,3,FALSE
"54",1.2066825,0.6338699,0.1110246,1.05013,0.35002193,0.1782895,0.51896295,0.7898523,0.1977607,1.5646925,0.6197544,0.3306346,2.3787775,0.971811,0.2102577,2.443175,0.5526377,0.7138535,0.6555086,0.940158812957275,0.776230235593745,0.967934545826796,0.0559470618474954,0.574395093559291,0.23210254258571,0.574395093559291,0.379636646463855,0.894998132220299,18581.7406005861,0.000183791,65481090.2533626,1e-04,1,0.112364053726196,194.268773078918,"3_114_4",3,114,4,1699,FALSE,TRUE,5,0.102058994525153,5,FALSE
"55",1.2734175,0.7843559,0.2203404,1.415245,0.5709875,0.1422919,0.543596,0.580707,0.2960482,2.1330575,0.9547604,0.3839569,2.80871,0.5215017,0.1954338,2.4843175,0.5424261,0.712416,0.6511505,0.938522163244639,0.779485502114455,0.973105041983774,0.0567617233210129,0.57474241547367,0.22495169647225,0.57474241547367,0.371514912489172,0.859462528295204,30737.9405187302,0.000369454,65481090.2533626,1e-04,1,0.113126993179321,195.403607130051,"3_114_14",3,114,14,1709,FALSE,TRUE,5,0.0984263503318767,2,FALSE
"56",1.2300625,0.575702,0.2038644,2.9827325,0.4609902,0.3476524,0.534062,0.909749,0.3020758,0.899935,0.87386,0.3874858,2.569885,0.4997758,0.2119692,2.573645,0.5508751,0.7183115,0.6575813,0.93665139336829,0.77100540069593,0.973875954637975,0.0575633045072429,0.575130882878788,0.221837056702222,0.575130882878788,0.373570635932078,0.826857641709263,35317.2299963052,0.000439394,65481090.2533626,1e-04,1,0.102869033813477,195.512286186218,"3_114_15",3,114,15,1710,FALSE,TRUE,6,0.0993146836400398,3,FALSE
"57",1.203415,0.34251807,0.2618109,0.9589825,0.304111863,0.2473084,0.5479335,0.6037034,0.2395633,2.4860025,0.3098245,0.3936175,2.4796525,0.597129,0.1811739,2.4714975,0.4865731,0.7241775,0.6593831,0.939198453890208,0.76950301370639,0.974868605889401,0.0563942071610759,0.577014456864809,0.217581602117866,0.577014456864809,0.364774505750077,3.49123321572552,20212.0566999801,0.000208691,65481090.2533626,1e-04,1,0.115273952484131,196.015154123306,"3_115_4",3,115,4,1714,FALSE,TRUE,6,0.0954111073444628,2,FALSE
"58",1.300045,0.6462431,0.2430912,1.92938,0.5129617,0.3113662,0.58898575,0.35449836,0.3424129,2.218595,0.83312,0.3835558,2.16693,0.8549747,0.2823114,2.91388,0.595603,0.7157415,0.6501929,0.935843734628312,0.780981694458192,0.967166032821123,0.057985021333914,0.572789281260201,0.248551001423206,0.572789281260201,0.379720851338694,0.819286447396447,43484.8517561005,0.000564139,65481090.2533626,1e-04,1,0.107818126678467,197.384994268417,"3_116_1",3,116,1,1726,FALSE,TRUE,5,0.102237671291932,2,FALSE
"59",1.2360525,0.5475249,0.2393631,0.518867175,0.4828281,0.2923507,0.512654425,0.4062502,0.3334225,2.530585,0.5083809,0.3886879,2.546895,0.6977589,0.1833759,2.3200175,0.6089667,0.7095825,0.6548813,0.938870888104707,0.778876514150107,0.968616806718878,0.056545913822884,0.57098862338132,0.229620028204313,0.57098862338132,0.300335068099009,35.2822445985127,25255.2987831899,0.000285717,65481090.2533626,1e-04,1,0.113185882568359,197.729432106018,"3_116_4",3,116,4,1729,FALSE,TRUE,1,0.0677215300775026,2,FALSE
"60",1.1633,0.4742741,0.2641233,0.8897875,0.4186332,0.3834301,0.56562275,0.4791461,0.2122756,1.662435,0.5841622,0.3927697,2.999575,0.5254994,0.2313807,2.5782475,0.5188781,0.7160235,0.6582734,0.939681133092913,0.773208636768579,0.97483517473772,0.0561699155846856,0.572357429307066,0.2177262734809,0.572357429307066,0.376804643391165,16.59488121992,19681.3855359003,0.000200586,65481090.2533626,1e-04,1,0.099329948425293,197.83477306366,"3_116_5",3,116,5,1730,FALSE,TRUE,4,0.100812090125754,5,FALSE
"61",1.365285,0.378785,0.2940291,1.932395,0.4965432,0.11538058,0.609648,0.8028079,0.3826339,1.1599675,0.9167014,0.3829549,2.54718,0.8822607,0.1885881,2.7875575,0.478444,0.7033135,0.6550904,0.934278535484224,0.779292157072671,0.955653205218137,0.0586314723260237,0.570451731043781,0.272955794503634,0.570451731043781,0.407064047805139,0.777523040034322,56278.577291104,0.000759539,65481090.2533626,1e-04,1,0.109534978866577,198.946245193481,"3_116_15",3,116,15,1740,FALSE,TRUE,3,0.114546014910105,1,FALSE
"62",1.26653,0.5433319,0.278292,0.9638275,0.3707476,0.2180482,0.51582455,0.7685317,0.3098341,2.3608375,0.7579169,0.3811858,2.3894775,0.9540856,0.1879116,2.0117675,0.7091465,0.7145385,0.6571013,0.938263782184673,0.774450662365506,0.967855806106525,0.0568260139488092,0.570788016497111,0.246073671656071,0.570788016497111,0.376233838406713,0.83672382432856,34658.4251532488,0.000429332,65481090.2533626,1e-04,1,0.0994012355804443,200.195608139038,"3_117_11",3,117,11,1751,FALSE,TRUE,3,0.100677121031645,2,FALSE
"63",1.1774275,0.7898572,0.2791404,0.62235275,0.4828281,0.2923507,0.512654425,0.4062502,0.3334225,2.530585,0.5083809,0.3886879,2.546895,0.596471,0.1666485,2.4881875,0.4013656,0.718602,0.6481718,0.940029871262447,0.777586086510357,0.974130134713677,0.0560613787354852,0.577212398151943,0.220623068701458,0.577212398151943,0.307433165131248,42.9863976321837,19000.2538739727,0.000190183,65481090.2533626,1e-04,1,0.101484060287476,201.120425224304,"3_118_4",3,118,4,1759,FALSE,TRUE,2,0.071040687167474,4,FALSE
"64",1.228135,0.7511185,0.2544534,2.11136,0.5709875,0.1796536,0.5567995,0.4190938,0.3970144,2.5080575,0.7880939,0.3767386,2.4541225,0.30441756,0.178803,2.3771425,0.4856008,0.7149255,0.6559682,0.94215423628557,0.762674697750121,0.974522611352023,0.0547386947005362,0.588658628269725,0.205882830230345,0.588658628269725,0.254655356486317,0.988657562160044,24850.73158728,0.000279538,65481090.2533626,1e-04,1,0.101921081542969,202.233370065689,"3_118_14",3,118,14,1769,FALSE,TRUE,3,0.0467316491172757,4,TRUE
"65",1.26653,0.5433319,0.278292,0.9638275,0.3707476,0.2180482,0.51582455,0.7685317,0.3098341,2.3608375,0.7579169,0.3811858,2.3894775,0.9540856,0.1879116,2.740015,0.4741257,0.7238025,0.6571013,0.943123969349505,0.762130113386613,0.978122366487345,0.0545433519173612,0.58617028857854,0.203008420079847,0.58617028857854,0.270316806110617,0.958392681166577,7389.02475991284,1.28434e-05,65481090.2533626,1e-04,1,0.0995941162109375,203.599801063538,"3_119_11",3,119,11,1781,FALSE,TRUE,6,0.0536277631427039,5,FALSE
"66",1.269865,0.6644613,0.1004499,1.409585,0.5423274,0.167509,0.50848415,0.7683518,0.3865765,2.977745,0.7288949,0.3813829,2.81965,0.34474848,0.1952409,2.316895,0.686295,0.7010075,0.653852,0.938315674372673,0.769485796913251,0.973996365899563,0.0568021264624944,0.582986991178472,0.209015370071451,0.582986991178472,0.270952902314139,0.856471645305049,34963.7329432679,0.000433995,65481090.2533626,1e-04,1,0.107748031616211,203.713426113129,"3_119_12",3,119,12,1782,FALSE,TRUE,4,0.0539442029282415,5,FALSE
"67",1.2360525,0.5475249,0.2393631,0.6955855,0.4456133,0.2076793,0.53659,0.33256036,0.3660355,2.86124,0.4081808,0.3961525,2.51563,0.5187962,0.1789956,2.4086025,0.5250976,0.715501,0.6548813,0.938486567236035,0.774403498825294,0.972721814073382,0.0567233883836425,0.576734855410162,0.214076473894932,0.576734855410162,0.281859447948495,9.49125488510217,25255.2987831899,0.000285717,65481090.2533626,1e-04,1,0.102648019790649,204.533152103424,"3_120_4",3,120,4,1789,FALSE,TRUE,1,0.058841588715709,2,TRUE
"68",1.2749575,0.9868477,0.2876031,1.971915,0.5628528,0.2054923,0.507367425,0.8709298,0.2170621,0.768375,0.7514454,0.3829948,2.8768875,0.6397184,0.2184789,2.281075,0.7870348,0.6979605,0.653933,0.932447246932772,0.780047925996769,0.952816092193872,0.0594427250090191,0.569474195770315,0.281551699714682,0.569474195770315,0.454869276093462,0.738285223416048,60682.0676230214,0.000826794,65481090.2533626,1e-04,1,0.100852012634277,204.756585121155,"3_120_6",3,120,6,1791,FALSE,TRUE,5,0.135680820704724,1,FALSE
"69",1.179,0.495811,0.2471364,0.674089,0.3750302,0.3442156,0.5992475,0.4513211,0.2938618,1.1921375,0.3957579,0.395296,2.4796525,0.597129,0.1811739,2.4714975,0.4865731,0.7069405,0.6593831,0.939333961109797,0.771385226702093,0.9743441725478,0.0563313297735027,0.574653709342824,0.219840089863043,0.574653709342824,0.34373376324893,58.2524542436506,20212.0566999801,0.000208691,65481090.2533626,1e-04,1,0.104089021682739,206.259362220764,"3_121_4",3,121,4,1804,FALSE,TRUE,3,0.0875120138598676,2,FALSE
"70",1.2333975,0.3806904,0.045903,2.7868575,0.8453539,0.1417087,0.5013562875,0.8923575,0.3541165,0.8142,0.4090943,0.3926386,2.1174975,0.8863172,0.1970811,2.716515,0.4411795,0.7226575,0.6521408,0.938051985240853,0.775194791932433,0.971305790532592,0.0569783646521067,0.580307066594466,0.23235443671374,0.580307066594466,0.320809853647516,0.867423757644535,24478.2469170209,0.000273849,65481090.2533626,1e-04,1,0.116123914718628,206.713336229324,"3_121_8",3,121,8,1808,FALSE,TRUE,5,0.0761241310515821,2,FALSE
"71",1.26653,0.5433319,0.278292,0.9638275,0.3707476,0.2180482,0.51582455,0.767894,0.3584158,2.91437,0.8822208,0.393694,2.95284,0.8645787,0.2067261,2.73162,0.5477209,0.7145385,0.6571013,0.938966988331451,0.774860942190612,0.964738327785121,0.056501448817912,0.570268641439112,0.25773021251683,0.570268641439112,0.339448127971825,0.849102213670811,34658.4251532488,0.000429332,65481090.2533626,1e-04,1,0.100779056549072,207.045527219772,"3_121_11",3,121,11,1811,FALSE,TRUE,1,0.0846250567711226,2,FALSE
"72",1.269865,0.6644613,0.1004499,1.409585,0.5423274,0.167509,0.50848415,0.7683518,0.3865765,2.977745,0.852629,0.3797056,2.22495,0.34474848,0.1952409,2.316895,0.686295,0.7010075,0.653852,0.938656123035594,0.768081265799773,0.973412460899556,0.0566451581840974,0.584760374038402,0.211349035858313,0.584760374038402,0.258053335917028,0.867531045668305,34963.7329432679,0.000433995,65481090.2533626,1e-04,1,0.10136890411377,207.152452230453,"3_121_12",3,121,12,1812,FALSE,TRUE,4,0.0482720534271431,5,FALSE
"73",1.316855,0.5158303,0.1206486,2.881355,0.7674719,0.3688369,0.56188775,0.654508,0.3767164,2.64195,0.9008079,0.3875569,2.2516925,0.8206691,0.2131293,2.3887325,0.6263568,0.7128385,0.6594176,0.938260123688665,0.768891076153639,0.972752814247128,0.0568276976822208,0.577779895873599,0.226555550213718,0.577779895873599,0.348857436527023,0.839754443645252,37235.3067084235,0.000468689,65481090.2533626,1e-04,1,0.112562894821167,207.496499061584,"3_121_15",3,121,15,1815,FALSE,TRUE,5,0.0884400470247672,2,FALSE
"74",1.322425,0.4721237,0.2346426,1.7341575,0.6277386,0.182401,0.545592,0.9670216,0.348535,1.56357,0.6816694,0.3854425,2.439865,0.4938251,0.1604994,2.4073875,0.6163566,0.7267025,0.6582254,0.935662192446362,0.769833897945048,0.97346980407816,0.058010994731529,0.576600148719267,0.223554856268131,0.576600148719267,0.373002960890707,0.80546888137325,44083.6164440105,0.000573284,65481090.2533626,1e-04,1,0.101605892181396,208.535035133362,"3_122_9",3,122,9,1824,FALSE,TRUE,6,0.0990743579602219,2,FALSE
"75",1.365285,0.378785,0.2940291,1.932395,0.4965432,0.11538058,0.609648,0.8028079,0.382015,2.4257475,0.9339704,0.3897355,2.82053,0.8822607,0.1885881,2.7875575,0.478444,0.7033135,0.6550904,0.935718112943555,0.778454039258241,0.955114742893656,0.057985778540648,0.571533823824864,0.274607920104693,0.571533823824864,0.409393469998396,0.784789673707045,56278.577291104,0.000759539,65481090.2533626,1e-04,1,0.112730026245117,209.205884218216,"3_122_15",3,122,15,1830,FALSE,TRUE,5,0.115590943568728,2,FALSE
"76",1.254555,0.4508745,0.2800347,1.687055,0.35780187,0.2097097,0.5919565,0.6180828,0.2559517,1.0650275,0.8305965,0.3666238,2.201895,0.9215174,0.1676484,2.5356425,0.4853369,0.715901,0.6557021,0.937501658126435,0.778774827527963,0.965708800958425,0.0571756922534075,0.571119896707099,0.240022821011128,0.571119896707099,0.418248698555511,0.832126706581249,32874.3093543578,0.000402083,65481090.2533626,1e-04,1,0.099794864654541,209.462603092194,"3_123_2",3,123,2,1832,FALSE,TRUE,7,0.119150789429033,3,FALSE
"77",1.179,0.495811,0.2471364,0.674089,0.3750302,0.3442156,0.5133646,0.6969266,0.2422933,2.333955,0.5572934,0.3947038,2.48477,0.7383092,0.1857183,1.9648,0.5235345,0.7069405,0.6593831,0.940405175480146,0.772364923082379,0.973649323232381,0.0558317777474227,0.573421088641825,0.222797219584676,0.573421088641825,0.38064790911487,42.6076247284852,20212.0566999801,0.000208691,65481090.2533626,1e-04,1,0.100651979446411,209.687589168549,"3_123_4",3,123,4,1834,FALSE,TRUE,6,0.103063474483344,4,FALSE
"78",1.2894775,0.5240161,0.2940648,1.4549275,0.34416349,0.1374133,0.687623,0.4158668,0.3491101,1.08082,0.3982989,0.39706,2.8200575,0.560358,0.2110629,2.3451725,0.6120299,0.7100285,0.6578765,0.934752031831128,0.774097655231249,0.968380776765302,0.058419882610275,0.57123451185567,0.244055993923073,0.57123451185567,0.414161300923644,0.786405332003983,47553.3743304075,0.000626278,65481090.2533626,1e-04,1,0.110453844070435,209.803659200668,"3_123_5",3,123,5,1835,FALSE,TRUE,7,0.117378845182692,3,FALSE
